loss,acc,recall,precision,eod,spd,mad
0.4151280273902463,0.81459758367106,0.8394160583941606,0.7768726405722233,0.0511971116065979,0.037689567,0.0316922664642334
0.3896377892536693,0.8274191300450636,0.8540145985401459,0.7889726299087664,0.061467885971069336,0.039972275,0.04656267166137695
0.3800158882879943,0.8310746727208047,0.8570201803349077,0.7931651102722035,0.06472009420394897,0.04020977,0.05135828256607056
0.3750504025554794,0.8341195584011534,0.8548733361957922,0.7997589877485439,0.07086992263793945,0.045975894,0.05233579874038696
0.371661141385082,0.8351517475600646,0.856376127093173,0.8005217740317078,0.06433016061782837,0.047120035,0.049986183643341064
0.37007063930567347,0.8357493434482834,0.8540145985401459,0.8031496062992126,0.061467885971069336,0.047861516,0.050828397274017334
0.3687572541420639,0.835801708441044,0.8533705452984114,0.8036797412050142,0.06193751096725464,0.049763113,0.051033735275268555
0.36809014872942697,0.8359836798049884,0.8503649635036497,0.806064306064306,0.06470221281051636,0.051224798,0.052255332469940186
0.3670655672578281,0.8373424368312612,0.8628166595105196,0.7999601910828026,0.057914674282073975,0.049879074,0.05308711528778076
0.3665073116291308,0.8373509566919406,0.8600257621296694,0.8018414731785428,0.05765765905380249,0.05200708,0.05229693651199341
0.36562285933467903,0.8389329179928044,0.8701159295835122,0.7978346456692913,0.05316513776779175,0.04791966,0.053149521350860596
0.36582341219593495,0.835848848990935,0.849720910261915,0.8062741902627827,0.057435810565948486,0.050083727,0.048847854137420654
0.3651530676028393,0.8369026191176994,0.8559467582653499,0.8038306451612903,0.06005901098251343,0.05151272,0.05188626050949097
0.3648635157439354,0.837802589683992,0.858308286818377,0.8037796542018496,0.05862349271774292,0.050204456,0.05232816934585571
0.3646173085605094,0.838419154318629,0.8591670244740232,0.8042604501607717,0.056851208209991455,0.050841212,0.052759647369384766
0.3644327138278129,0.8374229736274946,0.8553027050236153,0.8051738075990299,0.058809518814086914,0.051637292,0.05031639337539673
0.36446773883190164,0.8373653841918647,0.8529411764705882,0.8067005076142132,0.05422806739807129,0.051489294,0.04812014102935791
0.3642986738941626,0.8372253289349418,0.8492915414340919,0.808997955010225,0.0566028356552124,0.051646322,0.04792523384094238
0.36440350357452017,0.8374897661201792,0.8475740661227995,0.8106776180698152,0.05928778648376465,0.05449319,0.047946035861968994
0.3641849954859306,0.8366447727680818,0.8460712752254186,0.8102384868421053,0.06067013740539551,0.053808093,0.047904372215270996
0.36307444287847684,0.8399847590945092,0.8675397166165736,0.801308744794765,0.05590325593948364,0.050460845,0.051415979862213135
0.3632015775641333,0.8379819488265017,0.8537999141262345,0.8071848995331845,0.05589407682418823,0.05264792,0.04855161905288696
0.36274127236324866,0.8384767437542588,0.8615285530270502,0.8027605521104221,0.05111795663833618,0.047531456,0.051353514194488525
0.36286167188702295,0.8383013632259343,0.8529411764705882,0.8083418107833164,0.056806743144989014,0.05390364,0.048172175884246826
0.36287264489079263,0.8383039754473691,0.8544439673679691,0.8073022312373225,0.050267040729522705,0.048320174,0.047166287899017334
0.3624850015127814,0.8394435068132362,0.8561614426792615,0.8081053698074975,0.054458558559417725,0.05038923,0.04822421073913574
0.3626996556900347,0.8384584582042159,0.8510090167453843,0.809971393543114,0.05391782522201538,0.05143264,0.0467868447303772
0.3625346605044134,0.8372141968528277,0.8505796479175611,0.8080766877421987,0.056523144245147705,0.051523417,0.04972124099731445
0.362299837453301,0.8384250619578737,0.8548733361957922,0.8072167038313399,0.057116925716400146,0.053954154,0.048572421073913574
0.3622087404676767,0.8384748147291994,0.8527264920566767,0.8087965791081246,0.05639028549194336,0.054721236,0.04818260669708252
0.36200008462211863,0.838502303336297,0.8531558608844998,0.8085452695829095,0.05550414323806763,0.053021193,0.046981751918792725
0.3616682879554937,0.8390691151996084,0.8561614426792615,0.8074509009921037,0.053598999977111816,0.05028543,0.04780310392379761
0.36141811634585835,0.8400927844978402,0.8604551309574925,0.8062764031382016,0.055911898612976074,0.052244157,0.0486452579498291
0.36131595313729997,0.839245178924308,0.8574495491627308,0.8068686868686868,0.05867666006088257,0.052616,0.04920929670333862
0.36129444377294173,0.8394572511167849,0.856376127093173,0.8079805549929107,0.052296340465545654,0.05052772,0.04782390594482422
0.3608832179912728,0.8404972769400004,0.8623872906826965,0.805655836341757,0.05880081653594971,0.052087903,0.05126267671585083
0.36155365179868215,0.8383210151687278,0.8488621726062688,0.8112433319655314,0.05662941932678223,0.053286284,0.04878818988800049
0.36151070674377667,0.8381089429762509,0.8499355946758266,0.8101084509924289,0.05441409349441528,0.04965058,0.04977327585220337
0.3608408867264636,0.8404259432008216,0.8598110777157578,0.807296915944366,0.055522024631500244,0.051986992,0.04866611957550049
0.3607253194257969,0.8397845021805217,0.8600257621296694,0.8060362173038229,0.05164074897766113,0.050652534,0.04762899875640869
0.360902268049813,0.8393885295990409,0.8553027050236153,0.8086056423787295,0.05107349157333374,0.049104005,0.04782390594482422
0.3609984150113855,0.8390200456246577,0.8510090167453843,0.8109656301145662,0.054777443408966064,0.053389013,0.047618567943573
0.36059925036180585,0.8410451200568934,0.8621726062687849,0.8067496986741663,0.04806959629058838,0.04706189,0.04809170961380005
0.3605410566200575,0.8396856798342454,0.8570201803349077,0.8079336166767861,0.05096715688705444,0.050358832,0.04703378677368164
0.3604074186390671,0.83858476915759,0.8544439673679691,0.8077937893241324,0.054564833641052246,0.052135825,0.04818260669708252
0.3604446467284909,0.838631909707481,0.8507943323314727,0.8104294478527607,0.05178225040435791,0.051927656,0.046797215938568115
0.36067572085764893,0.8380101206299746,0.8469300128810648,0.8120625771922602,0.05202138423919678,0.051171213,0.046376168727874756
0.36003016374413643,0.8400077064551126,0.8576642335766423,0.8080501618122977,0.05049753189086914,0.048154414,0.0476498007774353
0.3604109125639127,0.8392321178171346,0.8499355946758266,0.8121025641025641,0.05097585916519165,0.05073625,0.04703378677368164
0.36008298471993305,0.8398264182875435,0.8533705452984114,0.8107281256373648,0.05334192514419556,0.052675337,0.04705458879470825
