loss,acc,recall,precision,eod,spd,mad
0.4944810722862836,0.746199513142098,0.7159129547772867,0.6738678188510162,0.14521217346191406,0.102175355,-0.012847065925598145
0.4687569864487974,0.7563966198138592,0.7208432505950357,0.6908913149747433,0.15617674589157104,0.12849042,-0.02072763442993164
0.46260514985733897,0.7622618039249497,0.7291737504250255,0.6968318440292445,0.16560393571853638,0.13542101,-0.020099341869354248
0.46160261479498976,0.7646836195563267,0.7449846990819449,0.6902961562696912,0.14668738842010498,0.13211468,-0.01672184467315674
0.45780184646516187,0.7650829701240728,0.7256035362121728,0.7054545454545454,0.15473753213882446,0.1338945,-0.022449374198913574
0.4570242514709826,0.7668380765271887,0.7324039442366542,0.703921568627451,0.13668584823608398,0.13078299,-0.023572921752929688
0.455241725713003,0.7676136198792678,0.7244134648078885,0.7118275977280321,0.14422136545181274,0.13535553,-0.024594366550445557
0.45515125336378115,0.7686285162632899,0.7329139748384903,0.7073010664479081,0.1353854537010193,0.13562515,-0.025212645530700684
0.45520180214357875,0.7685491794127082,0.736484189051343,0.704390243902439,0.1312749981880188,0.13270918,-0.02287060022354126
0.45423013729124406,0.7685215094041857,0.731383883032982,0.7082647349357919,0.134294331073761,0.13395828,-0.02269148826599121
0.45364574378660766,0.7693878939163198,0.7307038422305339,0.7106481481481481,0.13460183143615723,0.13456836,-0.020653605461120605
0.454102808863204,0.7700657718340047,0.7437946276776607,0.7020218228498074,0.14187663793563843,0.13881847,-0.022358417510986328
0.45420081741451285,0.7702494492288532,0.7432845970758245,0.7027809033917377,0.13533198833465576,0.13593888,-0.019581139087677002
0.45319375927685956,0.7691660490636238,0.7356341380482829,0.7063336598106431,0.13558191061019897,0.13587949,-0.020810723304748535
0.4531851967559662,0.7695829078106169,0.7376742604556273,0.7056431940152871,0.13679897785186768,0.13533759,-0.02068263292312622
0.45348032171964686,0.7700601035842805,0.7400544032641958,0.7048251295336787,0.13287007808685303,0.13513097,-0.019753217697143555
0.45233146872970587,0.7706436349769492,0.7303638218293098,0.7136212624584718,0.1340423822402954,0.13293621,-0.021319925785064697
0.4533745650526466,0.7694980705203356,0.740904454267256,0.7030166155831585,0.13640820980072021,0.13501072,-0.019548118114471436
0.4519968403609101,0.7694892325256997,0.7284937096225773,0.7126226509230001,0.12953907251358032,0.131619,-0.02137094736099243
0.4524441148326286,0.7709784905585233,0.7375042502550153,0.7087077274955073,0.14151155948638916,0.13840637,-0.021359920501708984
0.4520761814658414,0.7710386597751688,0.7344440666439986,0.7112281857095818,0.14075565338134766,0.13554999,-0.02021843194961548
0.4519455434687125,0.7712168367303178,0.7335940156409384,0.7122812809508089,0.1357911229133606,0.13476104,-0.02051854133605957
0.4520697471092222,0.7711046650515635,0.7385243114586875,0.7081838930551027,0.13677120208740234,0.13456449,-0.020152390003204346
0.4526852702513551,0.7719605521143728,0.7473648418905134,0.7032474804031354,0.14418482780456543,0.13797897,-0.018878817558288574
0.4517971410078501,0.7712526734933773,0.7375042502550153,0.7092871157619359,0.1422247290611267,0.13796264,-0.021253883838653564
0.4521670524267266,0.7718560437600812,0.740904454267256,0.7079272254710851,0.1428268551826477,0.13793844,-0.021253883838653564
0.452472521217536,0.7729586115592467,0.7480448826929615,0.7047893640877783,0.13817185163497925,0.13448867,-0.018966853618621826
0.4508880270457361,0.7701497700741623,0.7235634138048282,0.7180698498397166,0.13711726665496826,0.13452256,-0.021792113780975342
0.4515277709341938,0.771617361968237,0.7380142808568514,0.7096615988229524,0.13165295124053955,0.13234171,-0.02061361074447632
0.45124491250086185,0.7721135575658119,0.736484189051343,0.7119145439605588,0.12200361490249634,0.12782863,-0.0206906795501709
0.4513653577460888,0.7726237559776727,0.740904454267256,0.7095408661673722,0.13212913274765015,0.13384053,-0.019193947315216064
0.450546679989881,0.7720312187803433,0.7347840870452227,0.7130836495627784,0.132043719291687,0.1339683,-0.02178114652633667
0.45149184878860443,0.7738579987095782,0.7494049642978579,0.7056186969745478,0.13541734218597412,0.13541597,-0.019834280014038086
0.450036685339309,0.7700070942620234,0.7215232913974838,0.7194439735548398,0.14873749017715454,0.1378574,-0.01967722177505493
0.45259139591125036,0.7730821197374497,0.7505950357021421,0.703137442267877,0.12953037023544312,0.13449407,-0.019468069076538086
0.4508329501116183,0.7713650129821564,0.735974158449507,0.7107207355114102,0.13828086853027344,0.13626322,-0.02062457799911499
0.4501889654483588,0.7698264188020617,0.7273036382182931,0.7143095675404909,0.1432710886001587,0.13809788,-0.021425962448120117
0.4503350867519815,0.7707944775436252,0.7312138728323699,0.7132669983416252,0.13544100522994995,0.13415417,-0.02265554666519165
0.451586517650894,0.7731257876349966,0.7465147908874532,0.7062892070130288,0.1349412202835083,0.13713583,-0.02061361074447632
0.4499349534799306,0.7697547452759428,0.7194831689901394,0.7205857313127874,0.14038848876953125,0.13348559,-0.019955337047576904
0.45081341547966197,0.7720615551037032,0.7383543012580754,0.7103369316323193,0.14291012287139893,0.13638577,-0.01811450719833374
0.45121068358224586,0.772939276115286,0.745154709282557,0.7069354838709677,0.13626933097839355,0.13394386,-0.018615663051605225
0.4529824903714238,0.7727369345165755,0.7563753825229513,0.698210922787194,0.12477713823318481,0.13051549,-0.017327070236206055
0.4499570728652955,0.7696454077220505,0.7262835770146209,0.7147398360381463,0.13232135772705078,0.13099611,-0.01982325315475464
0.4514617375893072,0.7731752915922927,0.7495749744984699,0.704088150750559,0.13284432888031006,0.13419282,-0.02069765329360962
0.45065007868214746,0.7734491389070973,0.7427745664739884,0.7098294069861901,0.13449281454086304,0.13293964,-0.019109904766082764
0.45057258577344084,0.7729034393522265,0.7412444746684801,0.7098664929990232,0.139820396900177,0.13470691,-0.018681764602661133
0.45202118796165064,0.7735758168302118,0.7539952397143829,0.7016294890049043,0.13369840383529663,0.13514984,-0.019189953804016113
0.4506896223820183,0.7718778777088546,0.7388643318599116,0.7095510204081633,0.13019877672195435,0.1315909,-0.019289016723632812
0.45016953733596216,0.7714500180824624,0.736144168650119,0.7107682206172029,0.13356834650039673,0.13140419,-0.0196952223777771
