loss,acc,recall,precision,eod,spd,mad
0.45942032033456487,0.7899367702855689,0.8135405105438401,0.7405536472014549,0.07966506481170654,0.037995607,0.03407067060470581
0.4277954442066606,0.8054572868685992,0.8221975582685904,0.7613566289825283,0.08140575885772705,0.047796696,0.03014904260635376
0.4148339380400488,0.8164610346001158,0.8483906770255272,0.7634838194167,0.06662225723266602,0.050954342,0.02606278657913208
0.4067887696429505,0.8186028263005719,0.8499445061043285,0.7661064425770309,0.050097107887268066,0.048679262,0.023780763149261475
0.4013198723675101,0.8197717832476098,0.8437291897891231,0.7720901889092017,0.04244500398635864,0.0474948,0.027687013149261475
0.3975517128479725,0.8224474070363634,0.8572697003329633,0.7679459137005369,0.03502863645553589,0.050309926,0.027774155139923096
0.39448843659194827,0.822759465521577,0.8486126526082131,0.7740433286090301,0.042173802852630615,0.0528419,0.029840946197509766
0.3922234970139485,0.8229704332159495,0.8499445061043285,0.7735353535353535,0.039434075355529785,0.051571965,0.03164774179458618
0.39057183780231863,0.8237693635319769,0.8497225305216426,0.7750556792873051,0.03189349174499512,0.04866126,0.02949512004852295
0.3893199920769868,0.8244063062071361,0.8497225305216426,0.7761557177615572,0.035447776317596436,0.051591635,0.030533969402313232
0.38826937608669393,0.8236093956871295,0.8479467258601554,0.7759496242128783,0.03199207782745361,0.051807612,0.02829420566558838
0.38753986963403875,0.8241953385127636,0.8483906770255272,0.7766714082503556,0.038187503814697266,0.055313647,0.03112894296646118
0.3869721209513082,0.8255451681934641,0.8532741398446171,0.775782038345106,0.03347337245941162,0.053303868,0.029582202434539795
0.386136750577348,0.8258291515139886,0.8523862375138734,0.776856160226583,0.03441125154495239,0.05449289,0.02880340814590454
0.3854846977577734,0.8248453088722569,0.8455049944506104,0.7797338792221085,0.03879207372665405,0.05257973,0.03358513116836548
0.3850909739140203,0.8243674251337357,0.8381798002219756,0.7838903882084285,0.04408609867095947,0.05651161,0.03159457445144653
0.38483190636974757,0.8252112959112259,0.8435072142064373,0.7817321538778029,0.04201304912567139,0.055320323,0.0324169397354126
0.3844235521904018,0.8257842110525258,0.8468368479467259,0.7804828150572831,0.03605234622955322,0.052527398,0.031432509422302246
0.3839521865794115,0.8272760323934886,0.8512763596004439,0.7801057770545159,0.03314000368118286,0.051818103,0.02989673614501953
0.3836250917411671,0.8273960082771241,0.8526082130965594,0.7794237012987013,0.032177507877349854,0.053657115,0.027895212173461914
0.38333369581680454,0.8281619149282113,0.8550499445061043,0.779126213592233,0.030709028244018555,0.053937674,0.026326656341552734
0.38292764908823446,0.8251353515808438,0.8386237513873473,0.784957407022647,0.04050713777542114,0.05329907,0.03003692626953125
0.38302488768159526,0.8274559962189418,0.8532741398446171,0.7790839075800567,0.02814185619354248,0.051667035,0.02749490737915039
