loss,acc,recall,precision,eod,spd,mad
0.5284870475418866,0.6369295130632563,0.339097999321804,0.684931506849315,0.07980498671531677,0.040035784,-0.017078697681427002
0.5080920715771615,0.6620830245213878,0.40996948118006105,0.6664829106945975,0.08736953139305115,0.051970184,-0.025852501392364502
0.499615745298937,0.6712754610249146,0.4313326551373347,0.6701791359325606,0.08453786373138428,0.0522767,-0.029544413089752197
0.4929569731704891,0.6742996178739225,0.43709732112580535,0.6738107684265552,0.07383257150650024,0.04366383,-0.03042757511138916
0.4913072593446821,0.6836642724934004,0.4649033570701933,0.665857212238951,0.07677438855171204,0.05193782,-0.03439992666244507
0.4857040842972696,0.6840316246516502,0.4581213970837572,0.6802618328298087,0.07026615738868713,0.046233565,-0.03365731239318848
0.48663423227313907,0.6909020983053323,0.4849101390301797,0.6629578117756143,0.061452388763427734,0.043957204,-0.03709077835083008
0.4906213081791997,0.6990207324930379,0.519159036961682,0.6419287211740042,0.06880313158035278,0.04659483,-0.03702044486999512
0.4829547333983704,0.692320336853056,0.4849101390301797,0.669162377164249,0.05735892057418823,0.04159227,-0.034884750843048096
0.48149302720557896,0.6927735335622618,0.4852492370295015,0.6705716963448922,0.0662805438041687,0.050501436,-0.035761475563049316
0.4782840891866013,0.6899781031470612,0.47100712105798576,0.6838995568685377,0.06407487392425537,0.048692673,-0.03460431098937988
0.48458858621381223,0.7013453644591728,0.5198372329603256,0.6498516320474778,0.06208580732345581,0.04951459,-0.03656792640686035
0.4768815023349598,0.6905299369285416,0.47168531705662936,0.6852216748768473,0.04780620336532593,0.040815562,-0.034664928913116455
0.4762682771017775,0.6920713395630989,0.474059003051882,0.687992125984252,0.06113636493682861,0.047582775,-0.03350454568862915
0.4778666162496433,0.6960813381208142,0.4910139030179722,0.6750582750582751,0.059668660163879395,0.04812312,-0.03571373224258423
0.475893679285422,0.6967259417279493,0.48762292302475413,0.6841103710751665,0.0550500750541687,0.044809967,-0.034033775329589844
0.4777695146536455,0.696589985119797,0.4920311970159376,0.675512104283054,0.04140579700469971,0.03732866,-0.0354236364364624
0.47530946481116115,0.6956100106577092,0.4852492370295015,0.6833810888252149,0.05536472797393799,0.044014215,-0.03420591354370117
0.4796636543953791,0.7010467841260585,0.5127161749745677,0.6596858638743456,0.05620729923248291,0.04566726,-0.036054790019989014
0.4811908831078559,0.7037931605121414,0.5228891149542217,0.6547770700636942,0.03731560707092285,0.036040217,-0.03716099262237549
0.47314333740058356,0.6924168338230801,0.47134621905730756,0.695,0.0511648952960968,0.04230675,-0.03467780351638794
0.4761378550381865,0.6978381456538202,0.49949135300101727,0.6680272108843538,0.056205928325653076,0.043172717,-0.03396028280258179
0.4822566539680585,0.7048685739161741,0.5317056629365887,0.6457990115321252,0.057783663272857666,0.048858136,-0.03633522987365723
0.4775137175283395,0.7018977272546927,0.5127161749745677,0.6631578947368421,0.058936238288879395,0.05014053,-0.036934733390808105
0.47659646627530455,0.7013027066907147,0.5123770769752458,0.6612691466083152,0.06093043088912964,0.048245758,-0.036115407943725586
